first_name,last_name,email,gender,income,tax_15,income_norm
Myrtie,Lindenfeld,mlindenfeldoy@zimbio.com,Non-binary,110424.04,16563.61,0.30531297608253916
Auberta,Hartlebury,ahartleburyoz@sogou.com,Female,39091.04,5863.66,0.0764918251764877
Tess,Werndley,twerndleyp0@chicagotribune.com,Female,253980.0,38097.0,0.765810081021671
Johnath,Lorking,jlorkingp1@clickbank.net,Female,157026.19,23553.93,0.45480279983446953
Verne,Weatherhogg,vweatherhoggp2@parallels.com,Genderfluid,175271.74,26290.76,0.5133306586083036
Garrek,Stansall,gstansallp3@imdb.com,Male,60981.86,9147.28,0.1467129377986571
Tabina,Bennett,tbennettp4@indiatimes.com,Female,83279.73,12491.96,0.21823978058044838
Germaine,Corbitt,gcorbittp5@webmd.com,Male,228193.33333333334,34229.0,0.6830919176933745
Noby,Dulton,ndultonp6@jiathis.com,Agender,269073.3333333334,40361.0,0.8142262965788748
Aland,Stallwood,astallwoodp7@hhs.gov,Male,220108.36,33016.25,0.6571570361774131
Elizabeth,Haton,ehatonp8@tmall.com,Female,182248.07,27337.21,0.5357092471956393
Jeanine,Kienzle,jkienzlep9@google.fr,Female,105600.99,15840.15,0.2898416535266754
Knox,Charer,kcharerpa@prweb.com,Male,234943.89,35241.58,0.704746273261249
Vito,Follis,vfollispb@washington.edu,Male,184248.71,27637.3065,0.5421268764464584
Darcy,Normanell,dnormanellpc@topsy.com,Male,41796.24,6269.44,0.08516953363443913
Trumaine,Di Baudi,tdibaudipd@flickr.com,Male,20269.16,3040.37,0.016115221867842422
Gar,Ramble,gramblepe@ehow.com,Male,57265.9,8589.89,0.1347929254071854
Yank,Hanlin,yhanlinpf@biglobe.ne.jp,Male,131238.71,19685.81,0.3720820275051579
Prentice,Beaton,pbeatonpg@eepurl.com,Male,184699.77,27704.97,0.5435737813618228
Cornie,Aris,carisph@themeforest.net,Female,127063.5,19059.53,0.35868883841351096
Eve,Palser,epalserpi@creativecommons.org,Female,26642.19,3996.33,0.03655855187441432
Alexander,Fleisch,afleischpj@github.io,Male,230860.55,34629.08,0.6916477836653996
Rad,Blyde,rblydepk@cyberchimps.com,Male,196014.04,29402.11,0.5798675624037223
Merrel,Iannitti,miannittipl@earthlink.net,Male,248544.77,37281.72,0.7483750147264207
Lauretta,Miroy,lmiroypm@weebly.com,Female,230260.2,34539.03,0.6897219880596288
Grannie,Hearon,ghearonpn@addthis.com,Male,234169.24,35125.39,0.7022613601838601
Beret,Lissett,blissettpo@blogtalkradio.com,Female,134000.0,20100.0,0.380939660799501
Breanne,Rosbrough,brosbroughpp@zimbio.com,Female,211697.57,31754.64,0.6301770038245175
Bronson,Greene,bgreenepq@thetimes.co.uk,Male,145860.0,21879.0,0.41898402805933543
Tome,Sive,tsivepr@tinypic.com,Male,203253.85,30488.08,0.6030913390083953
Inglis,Dagg,idaggps@1688.com,Male,82414.54,12362.18,0.21546443436547905
Finlay,Margery,fmargerypt@merriam-webster.com,Male,226969.12,34045.37,0.6791649006901941
Ferguson,Gude,fgudepu@webmd.com,Male,48935.28,7340.29,0.1080700614289289
Davin,Vondrach,dvondrachpv@dedecms.com,Male,182040.0,27306.0,0.5350418027187629
Tessy,Murgatroyd,tmurgatroydpw@cnn.com,Female,85512.83,12826.92,0.22540309226071284
Sallie,Pafford,spaffordpx@samsung.com,Female,152827.96,22924.19,0.4413357674599961
Barnett,Linfoot,blinfootpy@tinyurl.com,Polygender,209380.6,31407.09,0.6227446549535209
Lovell,Fance,lfancepz@wikispaces.com,Male,140807.31,21121.1,0.402776069036562
Walther,Depka,wdepkaq0@china.com.cn,Male,42812.11,6421.82,0.08842822936532009
Natassia,Smeath,nsmeathq1@columbia.edu,Female,50990.23,7648.53,0.11466190565326254
Arleta,McMechan,amcmechanq2@hugedomains.com,Female,279120.0,41868.0,0.8464538746904938
Jinny,Hamsson,jhamssonq3@blogger.com,Female,292593.3333333334,43889.0,0.8896734734719023
Jamesy,McIlriach,jmcilriachq4@jimdo.com,Male,41936.34,6290.45,0.08561894475190143
Matias,Trusty,mtrustyq5@vk.com,Male,58539.47,8780.92,0.1388782681399938
Dilan,Gludor,dgludorq6@goodreads.com,Male,96785.94,14517.89,0.2615648407430495
Shalna,Gauch,sgauchq7@cbsnews.com,Bigender,106635.51,15995.33,0.29316017450624066
Tandie,Hattrick,thattrickq8@rakuten.co.jp,Female,132413.38,19862.01,0.3758501199915922
Dottie,Zapater,dzapaterq9@go.com,Female,237727.09,35659.06,0.7136741891935905
Tann,Cheley,tcheleyqa@fastcompany.com,Non-binary,37193.46,5579.02,0.07040479057067685
Renaldo,Hewertson,rhewertsonqb@wunderground.com,Male,210226.94,31534.04,0.6254595343621793
Saraann,McAirt,smcairtqc@topsy.com,Female,80491.94,12073.79,0.2092971409005754
Cortie,Rebichon,crebichonqd@vimeo.com,Genderqueer,191229.87,28684.48,0.5645209586504775
Chery,Bailes,cbailesqe@alexa.com,Female,170291.95,25543.79,0.49735654734044105
Wenda,Balthasar,wbalthasarqf@github.io,Female,207531.78,31129.77,0.6168140320970853
Thibaut,Alday,taldayqg@newsvine.com,Male,128008.62,19201.29,0.3617205831339675
Filmer,Wordesworth,fwordesworthqh@msn.com,Male,194365.17,29154.78,0.5745783367845213
Caterina,Von Hindenburg,cvonhindenburgqi@webnode.com,Female,185389.93,27808.49,0.5457876684198368
Russell,Hiscoke,rhiscokeqj@smh.com.au,Genderfluid,186036.58,27905.49,0.5478619846161751
Yalonda,Carey,ycareyqk@bigcartel.com,Female,154168.13,23125.22,0.4456347488824761
Aeriela,Goodread,agoodreadql@g.co,Female,201326.6666666667,30199.0,0.5969093431812144
Lucien,Lucius,lluciusqm@newyorker.com,Bigender,60463.28,9069.49,0.14504944302853864
Madeleine,Ragless,mraglessqn@sogou.com,Female,86527.85,12979.18,0.22865906137168057
Brynn,Boagey,bboageyqo@dagondesign.com,Genderqueer,198095.64,29714.35,0.5865448941818059
Rochester,Giamelli,rgiamelliqp@nationalgeographic.com,Male,213766.6666666667,32065.0,0.6368142275583089
Valida,Pollard,vpollardqq@jimdo.com,Female,68934.22,10340.13,0.17222242383764674
Lorens,Gissing,lgissingqr@cisco.com,Male,104963.07,15744.46,0.28779534132074003
Bridie,Nannoni,bnannoniqs@nsw.gov.au,Genderqueer,48519.88,7277.98,0.10673754623839472
Conrad,Harkins,charkinsqt@uiuc.edu,Male,238013.33333333334,35702.0,0.7145923971614667
Valera,Bladon,vbladonqu@google.cn,Female,32430.36,4864.55,0.05512577491339882
Radcliffe,Gronou,rgronouqv@mashable.com,Male,173217.41,25982.61,0.5067408032126126
Rouvin,Menico,rmenicoqw@salon.com,Male,72758.15,10913.72,0.18448878111386077
Christoph,Woffinden,cwoffindenqx@bing.com,Male,96950.46,14542.57,0.2620925860467247
Cornelius,Bearcroft,cbearcroftqy@google.fr,Male,232706.6666666667,34906.0,0.6975697348012485
Vilma,Durtnel,vdurtnelqz@tripadvisor.com,Female,174398.78,26159.82,0.5105303878795393
Ulrica,Glowach,uglowachr0@ocn.ne.jp,Female,175063.07,26259.46,0.5126612894585474
Annecorinne,Izsak,aizsakr1@springer.com,Female,268046.6666666667,40207.0,0.8109329674287823
Ebonee,Vanyushin,evanyushinr2@seattletimes.com,Female,196665.02,29499.75,0.5819557683226773
Julie,Gateland,jgatelandr3@ucoz.ru,Male,36204.63,5430.69,0.06723283343091781
Alexis,Pires,apiresr4@last.fm,Female,176740.0,26511.0,0.518040525612766
Mechelle,Ondrich,mondrichr5@nationalgeographic.com,Female,165673.16,24850.97,0.48254044758866604
Rickey,Richmond,rrichmondr6@creativecommons.org,Male,216145.11,32421.77,0.6444437698584806
Bernardina,Nanson,bnansonr7@google.com.au,Female,142698.45,21404.77,0.408842445486795
Cherye,Vanes,cvanesr8@t.co,Female,164817.02,24722.55,0.4797941318563022
Durand,McCritchie,dmccritchier9@alexa.com,Male,161975.71,24296.36,0.47067981135554
Pat,Elsip,pelsipra@china.com.cn,Female,39270.34,5890.55,0.07706698158877169
Ellen,Kearton,ekeartonrb@blog.com,Genderfluid,227192.98,34078.95,0.6798829961416938
Perla,McMurtyr,pmcmurtyrrc@barnesandnoble.com,Female,216920.0,32538.0,0.6469294528050215
Bianka,Kesey,bkeseyrd@arstechnica.com,Female,133707.9,20056.19,0.3800026658857912
Tate,Reaney,treaneyre@plala.or.jp,Male,168999.44,25349.92,0.4932104491003897
Arlin,Hamill,ahamillrf@state.tx.us,Male,99844.95,14976.74,0.27137749672041084
Quincey,Malyj,qmalyjrg@studiopress.com,Male,188767.81,28315.17,0.556623191799234
Claire,Briskey,cbriskeyrh@microsoft.com,Non-binary,107028.57,16054.29,0.294421027709879
Amitie,Hegel,ahegelri@yolasite.com,Female,182246.44,27336.97,0.5357040185009821
Deck,Romney,dromneyrj@upenn.edu,Male,96873.33333333334,14531.0,0.26184518004063756
Cora,Brash,cbrashrk@epa.gov,Female,221969.68,33295.45,0.6631277563855139
Madelyn,Warke,mwarkerl@hhs.gov,Female,45510.79,6826.62,0.09708502304464303
Kial,Thody,kthodyrm@macromedia.com,Female,134038.51,20105.78,0.38106319272051076
Darryl,Fidelli,dfidellirn@gnu.org,Polygender,157893.18,23683.98,0.45758392006807863
Correy,Aslin,caslinro@feedburner.com,Male,194710.17,29206.53,0.5756850236904777
Romonda,Febvre,rfebvrerp@arstechnica.com,Female,130842.64,19626.4,0.37081151885923863
Kamila,Nucator,knucatorrq@tumblr.com,Female,207697.22,31154.58,0.617344728565843
Rori,Gosse,rgosserr@admin.ch,Female,198450.74,29767.61,0.5876839797479075
